City	Address	Floor Area	Lot Area	IMG	Price
Cebu	"Lot 3, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	8038		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,893,680"
Cebu	"Lot 3865, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	2162880		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,162,880"
Cebu	"Lot 3946, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	10319		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"928,710"
Cebu	"Lot 3949, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	8723		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"785,070"
Cebu	"Lot 3953, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	11017		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,966,120"
Cebu	"Lot 3957, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	12302		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,071,800"
Cebu	"Lot 4111-G, Brgy. Tungkil, Minglanilla, Cebu (Pending possession)"	3447		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,723,500"
Cebu	"Lot 9098 , SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	6747		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"607,230"
Cebu	"Lot 9111, SME Industrial Park (formerly New Cebu Township One), Brgy. Cantao-an, Naga City, Cebu (Title Annotated with Sec. 110, 111 & 112 of Commonwealth Act no. 141)"	6099		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"548,910"
Cebu	"Lot No. 1053 Tayud, Lilo-an, Cebu City (with Authority to Sell)"	16643		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"24,964,500"
Cebu	"Lot No. 1798, Looc, Danao City, Cebu"	2701	464	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,499,871"
Cebu	"No. 674, Lot 38 Block 38, Ilang-ilang cor. Waling-waling St., V&G Subdivision,  Consolacion, Cebu"	117	180	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,903,552"
Cebu	"Penthouse Unit PM 103, 15/F Tower 1, Movenpick Hotel Resort & Spa, Lapu-Lapu City, Cebu"		200.92	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"24,110,400"
Cebu	"Unit 101, Trinity Plaza Condominium, Brgy. Kamputhaw, Cebu City, Cebu  (Commercial / Residential)"		190	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,556,750"
Cebu	"Unit 103, Trinity Plaza Condominium, Brgy. Kamputhaw, Cebu City, Cebu (Commercial / Residential)"		204	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,192,150"
Cotabato	"Lot 8, Amado Papa Street, Brgy. San Isidro, Cotabato City"	400	180	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"619,440"
Davao	"Lot 7, Blk. 2, Rosal St., Greenhills Subd. Catalunan Pequeí±o, Davao City"	327		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"679,349"
Davao	"Lot 70-I, Digos-Malalag National Highway, Brgy. Bagumbayan, Malalag, Davao Del Sur"	6582		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,757,400"
Davao	"Lot 9 Block 14, Sto. Domingo Street, Plantacion SolariegaŒæ - Phase 2, Davao City"	96	56	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,674,630"
Davao	"Lot 93, Brgy. Mulig, Toril, Davao"	29728		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,543,999"
Davao	"Lots 8-B-1-B and 8-B-2-B, Bo. Lizada, Toril District, Davao CityŒæ (Residential / Agricultural)"	9587	3578	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,436,360"
Davao	"No. 61 Carií±osa St., Lanzona Subd., Matina, Davao, City (with Authority to Sell)"	640	218	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,500,000"
Davao	"No. 87-A, Molave St., Nova Tierra Subdivision, District of Buhangin, Davao City"	270	372	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,690,000"
Davao Del Norte	"Brgy. Visayan Village, Tagum City, Davao del Norte"	78 to 182		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"150,000 to1809500"
Davao Del Norte	"Country Homes, Cabantian, Buhangin District, Davao City"	97 to 242		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"20,300 to 162400"
Davao Del Norte	"Lot 3-G-11, Purok Buli, Visayan Village, Tagum City"	2000		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"934,879"
Davao del Sur	"Lot 15 Block 5, Rigodon St., Lanzona Subdivision, Davao City, Davao del Sur"	450	338	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,655,600"
Ilocos Norte	"Lot 12202-A-1, Gov. D Samonte Street, Brgy. 10, Laoag City, Ilocos Norte"	184	697.32	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,605,240"
Ilocos Sur	"Lot 460 Interior Marina St., Brgy. San Juan, Candon City, Ilocos Sur"	2522		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,522,000"
Iloilo	"Unnamed Old Provincial Road, Brgys.Œæ Carbasana, Maribong & Alogmawa, Calinog & Lambunao, Iloilo"	532933		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"157,235,100"
Iloilo	"Lot 15 Block 4, Road Lot 2, Puerto de Iloilo Subdivision, La Paz, Iloilo"	300		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,350,000"
Iloilo	"Lot 463-E, Road Lot 463-I, Brgy. Imbang Pequeno, San Enrique, Iloilo (Pending possession)"	3755		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,877,500"
Isabela	"Along Provincial Road, Magsaysay, Naguilian, Isabela"	6763		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,381,500"
Isabela	"Corners of Maharlika Highway (now Nat'l Highway), Versoza & Francisco Sts., Cordon, Isabela"	1449	167	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,299,870"
Isabela	"Lot 1 National Highway, Brgy. Quezon, San Isidro, Isabela"	15798		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,436,140"
Isabela	"Lot 1, R. Miranda St., Brgy. Rizal, Purok 5, Santiago City, Isabela"	1282		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,538,400"
Isabela	"Lot 1000-C-3-B, Brgy. Tagaran, Cauayan City, Isabela"	924		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"462,000"
Isabela	"Lot 10027-C-3-C-1, Brgy. Road, Bo. Tagaran, Cauyan City, Isabela"	924		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"462,000"
Isabela	"Lot 1165-C-3, Brgy. Baluarte, Santiago City, Isabela"	600	36	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"284,400"
Isabela	"Lot 1691-C-1, Maharlika Highway corner Unnamed Road-Right-of-Way, Brgy. Tallungan, Reina Mercedes, Isabela"	540		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"865,080"
Isabela	"Lot 2, R. Miranda St., Brgy. Rizal, Purok 5, Santiago City, Isabela"	1333		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,599,600"
Isabela	"Lot 2-A, Tagaran, Cauayan City, Isabela"	10000		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,136,000"
Isabela	"Lot 2-C-1, Brgy. Victoria, Alicia, Isabela"	4800		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,440,000"
Isabela	"Lot 21271-C-2-A-1, National Road, Brgy. Gayong, Mun. of Cordon, Isabela"	1366	240	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,596,800"
Isabela	"Lot 2178-H-10-J-4-A, Brgy. Road, Brgy. Turod Sur, Cordon, Isabela"	5000	81.25	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,670,000"
Isabela	"Lot 24, Blk. 6 Alicia Midtown Subd., Brgy. Paddad, Alicia, Isabela"	191		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"95,500"
Isabela	"Lot 25, Blk. 6 Alicia Midtown Subd., Brgy. Paddad, Alicia, Isabela"	150	30	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"93,000"
Isabela	"Lot 2826, Curimao St., Brgy. San Juan (Poblacion), Aurora, Isabela"	440	264	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,832,690"
